time;;specimen_id;genus;Section name;latitude;longitude;height (cm);width (cm);growth mm;comments;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;2,34;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;3,06;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,22;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,76;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;3,59;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;3,69;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,13;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;2,63;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,31;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;3,97;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,32;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;4,32;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;4,68;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;2,63;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,19;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,51;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;6,56;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;7,25;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,15;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;6,03;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;6,12;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,57;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;5,74;;;;
Oligocene;Oligocene reef front;SC6;Porites;SC;40,040278;18,443056;45;55;3,81;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,87;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;5,82;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;3,1;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;4,65;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,67;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,6;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;3,04;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;3,35;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,82;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;4,14;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,87;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,48;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,6;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,29;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,8;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,21;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,27;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;2,81;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;3,04;;;;
Oligocene;Oligocene reef front;SC7;Actinacis;SC;40,019444;18,430556;115;165;1,85;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,62;right side;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,37;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,51;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,15;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,22;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,14;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,11;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,96;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,61;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;1,2;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;5,43;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,79;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,04;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,04;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,9;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,52;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,61;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,45;left;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,34;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,55;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,81;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,8;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,36;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;2,92;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,07;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,38;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,84;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;3,61;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;5,1;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;5,09;;;;
Oligocene;Oligocene reef front;SC8;Porites;SC;40,040278;18,444444;46;66;4,87;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,98;left;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,47;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,51;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;0,98;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,98;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,8;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,82;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,26;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,76;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,02;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,16;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,75;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,92;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;3,26;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,75;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,42;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,17;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;0,86;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;0,86;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,06;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,05;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,47;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,15;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,46;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,29;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;3,35;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,44;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,99;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,99;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,67;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,58;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,1;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,89;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,44;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,05;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,36;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,36;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,52;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,76;right;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,97;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;3,08;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,57;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,57;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,83;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,27;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,26;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;1,93;;;;
Oligocene;Oligocene reef front;SC9;Actinacis;SC;40,036111;18,451389;136;151;2,68;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,57;right;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,06;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,32;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,64;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,81;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,53;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,28;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,05;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,63;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,62;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,22;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,74;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,26;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,58;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,24;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,56;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,86;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,47;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,81;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,04;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,35;left;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,39;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,06;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,5;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,06;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;1,12;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;2,59;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,36;;;;
Oligocene;Oligocene reef front;SC10;Poriticae;SC;40,040278;18,445833;20;24;3,22;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;7,92;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;6,98;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;7,61;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;3,55;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;5,78;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;6,69;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;5,4;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;5,9;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;6,69;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;4,98;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;1,61;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;6,05;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;5,46;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;3,89;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;3,58;;;;
Oligocene;Oligocene reef front;SC11;Poriticae;SC;40,997222;18,431944;30;40;2,32;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,73;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;5,14;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,54;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,35;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,69;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,84;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,61;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,27;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,38;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,96;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,76;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,77;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,92;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;4,9;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,48;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,12;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,02;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,53;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,89;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;1,94;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;3,05;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,86;;;;
Oligocene;Oligocene reef front;SC12;Poriticae;SC;40,040278;18,447222;15;27;2,48;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,2;SCD5 sample;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;1,59;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;3,86;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;3,15;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,78;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;3,03;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,22;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;3,62;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,27;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,59;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,2;;;;
Oligocene;Oligocene reef front;SC13;Astreopora;SC;40,004167;18,434722;17;22;2,94;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,1;left, sample SCD6;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;1,62;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,51;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,11;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;0,92;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,65;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,48;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,25;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;1,12;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,18;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;1,99;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;1,84;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,81;right;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,46;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,14;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,2;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,53;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,5;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,35;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,69;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,04;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,56;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,45;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,36;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,73;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;4,58;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,1;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,18;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,21;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,16;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,59;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,81;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;2,59;;;;
Oligocene;Oligocene reef front;SC14;Actinacis;SC;40,040278;18,4375;20;29;3,28;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,66;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,75;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;0,88;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,99;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,43;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,27;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,06;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,23;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,59;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,51;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,11;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,14;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,4;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,3;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;0,89;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;0,89;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,45;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,4;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,94;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,93;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,31;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;0,78;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,68;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,39;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;0,84;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,55;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,79;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,88;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,28;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,65;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;3,04;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,8;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,48;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,51;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,01;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,86;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;3,17;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,27;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,33;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,85;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,34;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,7;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,95;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,21;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,45;;;;
